DATE_TIME,PLANT_ID,DC_POWER,DC_EFFICIENCY,AC_POWER,AC_EFFICIENCY,CONVERSION_EFFICIENCY,DAILY_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 11:00:00,4136001,17977.836666666666,0.6750842892962857,17528.37714285714,0.674693562279809,0.6582066711031587,64233.090476190475,33.46205666666668,51.61099133333334,0.9579001053333333
2020-05-15 11:15:00,4136001,17757.35523809524,0.6668050090208036,17313.777619047618,0.6664333042991323,0.6501482617572284,68564.28095238096,34.2517951724138,54.89430189655173,0.9704477541379308
2020-05-15 11:30:00,4136001,18009.66,0.6762792847100668,17559.64,0.6758969166052468,0.6593806201208838,72832.26666666666,34.651454666666666,56.08395293333334,0.987932009
2020-05-15 11:45:00,4136001,17059.7,0.6406074136529133,16633.173333333332,0.6402358231353612,0.6245909453218563,77331.46666666667,35.15152596551724,55.593795275862064,0.9533445175862068
2020-05-15 12:00:00,4136001,16969.051904761905,0.637203494366933,16544.794761904763,0.6368339991843834,0.621272248740721,81366.71904761904,35.16610503333333,57.4882405,0.9469201943333332
2020-05-15 12:15:00,4136001,18008.725714285712,0.6762442014228436,17558.46476190476,0.6758516799258587,0.6593364888503095,85608.61904761904,36.37757096551723,57.58858162068966,0.977187623448276
2020-05-15 12:30:00,4136001,17661.64857142857,0.6632111357286193,17220.08619047619,0.6628269804972908,0.6466300625076175,89946.31904761905,35.96635756666666,58.8881528,0.9562375366666666
2020-05-15 12:45:00,4136001,17586.326666666668,0.6603827289804975,17147.06,0.6600160927470702,0.6438878619407917,94303.73333333334,35.992946499999995,57.72948603333334,0.9790904166666669
2020-05-15 13:00:00,4136001,17838.133333333335,0.6698383007357978,17397.133333333335,0.6696417909348005,0.6532783454364118,98452.2,36.45858144827585,60.38937679310346,0.9264382120689656
2020-05-15 13:15:00,4136001,17768.745714285717,0.6672327318701302,17331.82238095238,0.6671278742864615,0.6508258591507227,102696.79047619048,36.93956406666667,56.85950403333334,0.904246814
2020-05-15 13:30:00,4136001,18686.08761904762,0.7016797634735559,18226.817142857144,0.7015775668740816,0.6844337350018053,107390.35714285714,36.89079344827587,57.14867327586207,0.8954739062068966
2020-05-15 13:45:00,4136001,17746.318571428572,0.6663905720442634,17310.55904761905,0.6663094166508409,0.6500274014420697,111780.09523809524,36.614378066666674,52.980611200000006,0.8660270623333334
2020-05-15 14:00:00,4136001,18242.933333333334,0.6850389127657103,17806.1,0.6853835321660742,0.6686354196290168,116177.46666666666,36.84276606896551,54.810004896551725,0.8379443868965518
2020-05-15 14:15:00,4136001,18774.32,0.7049929704679545,18327.02,0.7054345253412194,0.6881964443785773,120732.4,37.3528292,53.53894659999999,0.8261285799999998
2020-05-15 14:30:00,4136001,17019.53380952381,0.6390991362859466,16642.04095238095,0.6405771511108729,0.6249239325668462,125301.52857142857,37.268465866666666,51.3589315,0.6810660216666665
2020-05-15 14:45:00,4136001,18272.444285714286,0.6861470761495445,17867.472380952382,0.6877458472847462,0.670940008937834,129353.90952380952,37.216598344827574,49.36587620689655,0.68664654
2020-05-15 15:00:00,4136001,20077.719523809523,0.7539368204714163,19638.640476190474,0.7559207674061732,0.7374489986993791,134048.6476190476,37.11558026666666,50.19004316666666,0.6538071269999998
2020-05-15 15:15:00,4136001,19133.233333333334,0.7184704959925658,18720.18,0.7205678442322968,0.7029599637107918,138921.06666666665,37.086618275862065,48.284412275862074,0.6051379079310345
2020-05-15 15:30:00,4136001,14042.306666666667,0.5273015208622892,13755.333333333334,0.5294634392776487,0.5165254084538634,143026.13333333333,36.626162833333325,45.371701266666655,0.4486365886666666
2020-05-15 15:45:00,4136001,15855.710000000001,0.5953964826304469,15524.318571428572,0.5975543379491914,0.5829524299235478,146637.6380952381,36.755735033333345,44.975190033333334,0.5056144153333334
2020-05-15 16:00:00,4136001,14186.605714285713,0.5327200827178796,13895.899047619047,0.5348740247376084,0.5218037802116813,150335.12380952382,36.754657551724144,45.037737517241375,0.4504635889655172
2020-05-15 16:15:00,4136001,10408.01857142857,0.39083066280733814,10206.89380952381,0.39287867256813486,0.38327824315486086,153348.16666666666,36.599552466666665,41.94711026666667,0.3271433133333333
2020-05-15 16:30:00,4136001,9310.133333333333,0.3496040631095766,9140.826666666666,0.3518441471022763,0.34324644217559,155705.7333333333,36.25738223333334,40.56484676666666,0.2918783699999999
2020-05-15 16:45:00,4136001,9733.8,0.36551313581216127,9553.453333333333,0.3677267672305421,0.35874095273190443,158153.26666666666,36.28795296551724,40.67958106896553,0.3002540158620689
2020-05-15 17:00:00,4136001,6389.254285714286,0.23992237044861403,6274.262380952381,0.24150578242253307,0.23560431874192833,160163.70952380952,36.00283696666666,39.21984663333333,0.203801124
2020-05-15 17:15:00,4136001,4269.249523809523,0.16031424325671323,4184.69619047619,0.16107524140999355,0.1571391878816246,161404.39047619046,35.6273375862069,37.1342668275862,0.1339985576206896
2020-05-15 17:30:00,4136001,2091.0466666666666,0.07852072410188214,2033.5,0.07827246913471855,0.07635979388050196,162237.20952380952,35.20957449999999,35.67895299999999,0.0668117974
2020-05-15 17:45:00,4136001,847.7733333333333,0.031834667809549744,819.44,0.031541476325426004,0.030770725103239995,162551.33333333334,34.73165155172415,34.005620655172415,0.0281551489655172
2020-05-15 18:00:00,4136001,545.24,0.020474263100764636,526.5133333333333,0.020266288975830396,0.019771059556758962,162719.2,34.36776166666667,33.148010066666664,0.0178952295833333
2020-05-15 18:15:00,4136001,333.97809523809525,0.0125411844174987,322.3,0.012405811065709265,0.01210266120859886,162827.1,33.98528399999999,32.47362655172414,0.010471804437931
2020-05-15 18:30:00,4136001,51.73190476190476,0.0019425805678213942,49.902857142857144,0.0019208359210467446,0.0018738981487468435,162874.9714285714,33.545849633333326,31.703619466666662,0.0026849175524666
2020-05-15 18:45:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,33.09357417241378,31.061414,0.0
2020-05-15 19:00:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,32.57998866666667,30.368819166666665,0.0
2020-05-15 19:15:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,32.106470551724136,29.570269413793103,0.0
2020-05-15 19:30:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,31.78520906666667,29.3748617,0.0
2020-05-15 19:45:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,31.50534475862069,28.92643162068966,0.0
2020-05-15 20:00:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,31.4473155,28.39059036666666,0.0
2020-05-15 20:15:00,4136001,0.0,0.0,0.0,0.0,0.0,162312.13333333333,30.79767863333333,27.451146333333337,0.0
2020-05-15 20:30:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,30.55072879310345,27.47504282758621,0.0
2020-05-15 20:45:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,31.047410586206897,29.370689551724137,0.0001204262175862
2020-05-15 21:00:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,30.0076782,29.1692108,0.0
2020-05-15 21:15:00,4136001,0.0,0.0,0.0,0.0,0.0,162199.92857142858,28.97958373333333,28.141885233333333,0.0
2020-05-15 21:30:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,28.4271094137931,27.413927793103444,0.0
2020-05-15 21:45:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,28.300552466666662,27.0304251,0.0
2020-05-15 22:00:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,28.32985817241379,26.92777213793104,0.0
2020-05-15 22:15:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,28.324165,26.876662333333332,0.0
2020-05-15 22:30:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,28.228881733333335,26.848583,0.0
2020-05-15 22:45:00,4136001,0.0,0.0,0.0,0.0,0.0,162402.93333333335,28.145526758620687,26.78983489655172,0.0
2020-05-15 23:00:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,27.70949446428571,26.52979492857143,0.0
2020-05-15 23:30:00,4136001,0.0,0.0,0.0,0.0,0.0,162876.0,26.95176844444444,25.081197222222222,0.0
2020-05-15 23:45:00,4136001,0.0,0.0,0.0,0.0,0.0,149506.4,26.75583189655173,24.81448375862069,0.0
2020-05-16 00:00:00,4136001,0.0,0.0,0.0,0.0,0.0,51525.26666666666,26.52780646666667,24.43326406666667,0.0
2020-05-16 00:15:00,4136001,0.0,0.0,0.0,0.0,0.0,27001.0,26.687312620689656,24.529142068965516,0.0
2020-05-16 00:30:00,4136001,0.0,0.0,0.0,0.0,0.0,27001.0,26.633027833333333,24.688451233333332,0.0
2020-05-16 00:45:00,4136001,0.0,0.0,0.0,0.0,0.0,27001.0,26.676575733333333,24.88044036666667,0.0
2020-05-16 01:00:00,4136001,0.0,0.0,0.0,0.0,0.0,26160.8,26.44045593103448,24.55380875862069,0.0
2020-05-16 01:15:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,26.193042,24.117222133333332,0.0
2020-05-16 01:30:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,26.00338010344827,23.934892206896553,0.0
2020-05-16 01:45:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,25.95458273333333,23.974197333333336,0.0
2020-05-16 02:00:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,25.73270810344827,23.781227931034483,0.0
2020-05-16 02:15:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,25.415572900000004,23.332380266666668,0.0
2020-05-16 02:30:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,25.19277224137931,22.96086503448276,0.0
2020-05-16 02:45:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,24.890646333333336,22.694644266666664,0.0
2020-05-16 03:00:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,24.73890786666667,22.36363426666667,0.0
2020-05-16 03:15:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,24.387892137931033,22.108074344827585,0.0
2020-05-16 03:30:00,4136001,0.0,0.0,0.0,0.0,0.0,22800.0,24.3363027,21.9420616,0.0
2020-05-16 03:45:00,4136001,0.0,0.0,0.0,0.0,0.0,22517.4,24.443725379310344,21.881461620689652,0.0
2020-05-16 04:00:00,4136001,0.0,0.0,0.0,0.0,0.0,18561.0,24.145103033333328,21.844980999999994,0.0
2020-05-16 04:15:00,4136001,0.0,0.0,0.0,0.0,0.0,18561.0,23.826843103448272,21.786381275862073,0.0
2020-05-16 04:30:00,4136001,0.0,0.0,0.0,0.0,0.0,18561.0,23.926709899999995,21.9009552,0.0
2020-05-16 04:45:00,4136001,0.0,0.0,0.0,0.0,0.0,18561.0,23.850604333333333,21.746985866666662,0.0
2020-05-16 05:00:00,4136001,0.0,0.0,0.0,0.0,0.0,18561.0,23.555944965517245,21.469423448275865,0.0
2020-05-16 05:15:00,4136001,0.0,0.0,0.0,0.0,0.0,18561.0,23.608172666666665,21.290091866666668,0.0
2020-05-16 05:30:00,4136001,0.0,0.0,0.0,0.0,0.0,631.0,23.65812755172414,21.13980431034483,0.0
2020-05-16 05:45:00,4136001,0.0,0.0,0.0,0.0,0.0,0.0,23.7527953,21.5181203,0.001471635056
2020-05-16 06:00:00,4136001,313.557619047619,0.011774376769184728,302.6719047619048,0.011650296200355379,0.011365608193281519,22.295238095238098,24.044604566666663,22.218803,0.0130386867233333
2020-05-16 06:15:00,4136001,1032.84,0.038784091227704764,998.9066666666666,0.03844941786827207,0.03750986337473614,179.8,23.96737555172414,22.682919206896553,0.0351802419310345
2020-05-16 06:30:00,4136001,1892.047619047619,0.07104812697446308,1836.4485714285713,0.07068766369542209,0.06896033163827292,533.347619047619,24.587146,23.915494766666665,0.0609255881666666
2020-05-16 06:45:00,4136001,2790.5666666666666,0.10478834299309864,2715.6866666666665,0.10453085851794117,0.10197653017491717,1101.0666666666666,25.354185862068967,25.459055931034484,0.0875569148620689
2020-05-16 07:00:00,4136001,3700.975238095238,0.1389750215578038,3625.84380952381,0.13956417392095535,0.13615376736569074,1899.5047619047618,25.97149146666667,27.4219574,0.1271157612
2020-05-16 07:15:00,4136001,5537.123333333334,0.20792407003897287,5433.604761904762,0.20914760807300234,0.20403685254347753,2946.4666666666667,26.566503000000004,28.132564206896557,0.1977868686206896
2020-05-16 07:30:00,4136001,8557.279999999999,0.3213337285358946,8408.233333333334,0.3236455294127588,0.3157368892217847,4722.0,27.20900983333333,28.955779966666665,0.3151637090000001
2020-05-16 07:45:00,4136001,8476.396666666667,0.3182964850337057,8324.602380952381,0.3204264484494221,0.31259647009916874,6858.676190476191,27.765504866666664,34.27935109999999,0.3058852646666667
2020-05-16 08:00:00,4136001,11957.473333333333,0.4490141131374143,11720.873333333333,0.45115401830109614,0.4401295656910771,9299.6,28.175339344827588,37.61465024137931,0.4404601989655171
2020-05-16 08:15:00,4136001,13697.88619047619,0.5143682154429978,13420.211904761905,0.5165641121695888,0.5039412908189219,12439.485714285714,29.113189699999996,42.300315966666666,0.4899591566666666
2020-05-16 08:30:00,4136001,15514.132857142857,0.5825699469909769,15192.791428571429,0.5847933602965694,0.5705032810204923,15965.571428571428,29.589240689655178,45.43612772413793,0.5499689682758621
2020-05-16 08:45:00,4136001,16532.306666666667,0.6208033092873937,16185.933333333334,0.6230208838209715,0.607796672287622,19910.6,30.2332306,47.4030934,0.5789609316666666
2020-05-16 09:00:00,4136001,18643.05904761905,0.7000640010711667,18243.19761904762,0.7022080760046598,0.6850488369371726,24267.061904761904,30.441318862068968,48.825895,0.6565032462068967
2020-05-16 09:15:00,4136001,19964.404761904763,0.7496817470203883,19529.97857142857,0.751738207491447,0.7333686443102561,28983.39523809524,31.131299866666662,51.06770406666666,0.7055703729999999
2020-05-16 09:30:00,4136001,21194.826666666668,0.7958852203588065,20727.341428571428,0.7978265021945563,0.7783307200277861,33962.40476190476,31.737163266666663,54.30058103333333,0.7526609196666668
2020-05-16 09:45:00,4136001,21132.76523809524,0.7935547566786276,20661.109047619047,0.7952771183766,0.7758436332524045,39201.461904761905,32.11526058620689,56.264713862068966,0.7908359968965514
2020-05-16 10:00:00,4136001,17822.166666666668,0.6692387377283596,17418.533333333333,0.670465509075682,0.6540819351040009,43924.53333333333,32.42292273333334,56.885681000000005,0.821054863
2020-05-16 10:15:00,4136001,18617.789523809523,0.6991151072282585,18185.29238095238,0.6999792164218971,0.6828744420291057,48401.71904761905,32.974314482758615,58.694732793103455,0.850826361724138
2020-05-16 10:30:00,4136001,16596.39476190476,0.6232098761635062,16192.33857142857,0.6232674310553507,0.608037194864808,52618.00476190476,33.75172126666666,59.498480466666656,0.8944378663333334
2020-05-16 10:45:00,4136001,17041.871428571427,0.6399379344104891,16632.631904761904,0.6402149827364697,0.6245706141814014,56778.57142857143,33.87341937931034,59.90787155172414,0.8842393555172413
2020-05-16 11:00:00,4136001,17570.84857142857,0.659801512279222,17139.98380952381,0.6597437195478377,0.6436221444850645,60999.74285714285,34.151093499999995,61.634741466666675,0.9198567633333332
2020-05-16 11:15:00,4136001,17782.994761904763,0.6677677967037589,17346.83238095238,0.667705631730136,0.6513894984456065,65264.6380952381,34.838311733333335,62.845888866666655,0.930322056
2020-05-16 11:30:00,4136001,18292.120000000003,0.6868859173038641,17839.440000000002,0.6866668388397658,0.6698873672700182,69717.46666666666,34.8309061724138,63.092098931034485,0.9810386655172416
2020-05-16 11:45:00,4136001,17485.090952380953,0.6565812348687677,17051.142857142855,0.6563240978595479,0.6402860850742177,74085.42380952381,35.47820933333332,63.82718396666667,0.9896192403333331
2020-05-16 12:00:00,4136001,16119.827142857142,0.605314324080596,15727.699047619048,0.6053827579370072,0.5905895537205593,78280.6761904762,36.231302137931024,66.0162788275862,0.9797943403448274
2020-05-16 12:15:00,4136001,13660.139047619046,0.5129507755373428,13366.500952380951,0.5144966969434099,0.501924395194169,81777.73333333334,36.35895586666666,62.1692596,0.6037395006666664
2020-05-16 12:30:00,4136001,15947.42142857143,0.5988403310603464,15586.794285714286,0.5999591220249711,0.5852984504130458,85480.90952380952,35.73488673333333,55.99414356666667,0.731962184
2020-05-16 12:45:00,4136001,11057.164285714287,0.41520668097368607,10827.934285714286,0.4167834532438319,0.40659888380071946,88668.64285714286,35.67410289655172,53.97351393103448,0.4870487120689654
2020-05-16 13:00:00,4136001,16365.330476190476,0.6145331998761749,15991.596666666666,0.6155405736447184,0.6004991518499084,92057.65238095238,35.51978066666666,53.70854493333333,0.70216736
2020-05-16 13:15:00,4136001,16549.509047619045,0.6214492745019388,16168.62,0.6223544676178968,0.6071465407092017,96045.90952380952,35.95901182758621,54.680547241379315,0.6825979027586205
2020-05-16 13:30:00,4136001,17928.887142857144,0.673246189690363,17497.001904761906,0.6734858822427283,0.6570285020773884,100241.92857142857,36.162999766666665,57.33585800000001,0.8414354963333333
2020-05-16 13:45:00,4136001,10545.405714285715,0.39598967628675913,10322.661904761904,0.3973347604271508,0.3876254415272824,103258.63333333333,35.903057700000005,52.909612033333325,0.4480849389999999
2020-05-16 14:00:00,4136001,13976.78,0.5248409343069201,13678.706666666667,0.5265139637912641,0.5136480066970812,106751.8,35.1703901724138,48.407383448275866,0.634171807586207
2020-05-16 14:15:00,4136001,18914.999047619047,0.7102755979965976,18474.928095238094,0.7111277300716343,0.6937505292891446,110767.25714285714,35.07013266666666,47.87680756666668,0.713821422
2020-05-16 14:30:00,4136001,19055.24380952381,0.7155419176975407,18605.33714285714,0.7161473701771911,0.6986475088791829,115448.37142857142,35.35950041379311,51.45765844827587,0.7975343986206896
2020-05-16 14:45:00,4136001,13788.718571428572,0.5177790548269167,13503.72619047619,0.5197787024577025,0.5070773290009825,119503.21904761904,35.03316013333334,47.3765094,0.464079111
2020-05-16 15:00:00,4136001,13911.71380952381,0.5223976390557024,13624.586190476191,0.5244307853785888,0.5116157330769094,123060.6380952381,34.605278500000004,44.744815966666664,0.443339748
2020-05-16 15:15:00,4136001,9766.206666666667,0.36673003592871933,9587.393333333333,0.3690331688053798,0.36001543092433336,125749.53333333333,34.166512275862075,40.970847448275855,0.304116098275862
2020-05-16 15:30:00,4136001,12599.598095238094,0.47312648808927754,12347.567619047619,0.47527642259687974,0.46366251208066706,128638.08571428571,34.53725489999999,42.3535389,0.3934120083333333
2020-05-16 15:45:00,4136001,10075.410952380953,0.37834094103032284,9889.089523809524,0.3806459082974426,0.3713444001494598,131293.94285714286,34.33549355172413,41.21859306896552,0.3116804148275861
2020-05-16 16:00:00,4136001,7246.648095238095,0.27211829598077847,7112.233809523809,0.2737605612662179,0.26707091601926497,133537.25238095238,34.15994656666666,39.69061286666666,0.222285774
2020-05-16 16:15:00,4136001,7005.188571428571,0.2630512689492666,6883.972857142857,0.2649744543815857,0.25849950747499323,133960.33809523808,33.8724427586207,38.416914103448285,0.2192462375862069
2020-05-16 16:30:00,4136001,3638.2066666666665,0.1366180040134422,3559.8066666666664,0.13702230511051486,0.13367401196021803,131889.73333333334,33.260399433333326,37.33207720000001,0.1167878973333333
2020-05-16 16:45:00,4136001,2197.7514285714287,0.08252758597801477,2138.552857142857,0.08231611138612169,0.0803046252146482,132480.45714285714,31.583788233333337,33.56913959999999,0.0669655043666666
2020-05-16 17:00:00,4136001,2814.942380952381,0.10570367346693545,2748.0790476190473,0.10577768991125086,0.10319289384977456,132673.7380952381,31.56179186206896,33.81071955172414,0.0890762916206896
2020-05-16 17:15:00,4136001,989.4195238095238,0.03715361244132758,957.4709523809524,0.036854494992686344,0.03595391422197071,133630.81904761904,31.8386771,32.7122988,0.0307999431833333
2020-05-16 17:30:00,4136001,351.05333333333334,0.01318237530090803,338.8614285714286,0.01304328532520471,0.012724558072174439,133775.9,31.22422073333334,29.016643266666662,0.0055210760799999
2020-05-16 17:45:00,4136001,170.07333333333332,0.006386409971921926,164.02666666666667,0.006313632753350103,0.006159352081422409,133835.33333333334,30.52630317241379,27.02970837931034,0.0027049280665517
2020-05-16 18:00:00,4136001,17.282857142857143,0.0006489871694589292,16.682380952380953,0.000642129898297937,0.0006264387366411711,133858.8,29.609058499999996,26.4780304,0.0
2020-05-16 18:15:00,4136001,0.0,0.0,0.0,0.0,0.0,133859.0,29.016219655172417,26.25001072413793,0.0004274467713793
2020-05-16 18:30:00,4136001,0.0,0.0,0.0,0.0,0.0,133859.0,29.1915681,26.274048066666673,0.001152606812
2020-05-16 18:45:00,4136001,0.0,0.0,0.0,0.0,0.0,133307.42857142858,29.55729153333333,25.794328700000005,0.0006664907476666
2020-05-16 19:00:00,4136001,0.0,0.0,0.0,0.0,0.0,133859.0,30.232590344827585,27.727659999999993,0.0014265874813793
2020-05-16 19:15:00,4136001,0.0,0.0,0.0,0.0,0.0,134830.4,29.965409300000005,29.1194042,8.698919513333335e-05
2020-05-16 19:30:00,4136001,0.0,0.0,0.0,0.0,0.0,138716.0,29.823854724137934,28.760354965517237,0.0
2020-05-16 19:45:00,4136001,0.0,0.0,0.0,0.0,0.0,138716.0,29.420118100000003,28.404772933333337,0.0
